3D
45 5
71 9.34 9.774519156129323
72 9.15 9.775660405767958
73 9.34 9.779973987082455
74 9.15 9.776697042009644
75 9.34 9.7864276177689
76 9.15 9.787851264173975
77 9.34 9.792164845488468
78 9.15 9.789147249551721
79 9.34 9.798551678604348
80 9.15 9.80023056678786
81 9.34 9.804544148102355
82 9.15 9.801760602412632
83 9.34 9.810863562874209
84 9.15 9.812773785201886
85 9.34 9.81708736651638
86 9.15 9.814515711723192
87 9.34 9.82333973806402
88 9.15 9.82546022136317
89 9.34 9.829773802677664
90 9.15 9.827394586563583
91 9.34 9.835960201583136
92 9.141414141414142 9.623703972573882
93 9.333333333333334 9.628061125416806
94 9.141414141414142 9.62211951306056
95 9.333333333333334 9.624799675357927
96 9.141414141414142 9.623703972573882
97 9.333333333333334 9.628061125416806
98 9.141414141414142 9.62211951306056
99 9.333333333333334 9.624799675357927

0.5
0 4012.46 17.07007877460174
1 701.79 17.092630465159218
2 583.63 16.948837190894224
3 381.05 17.13529640471344
4 243.95 17.03022844564272
5 185.3 16.971869838661224
6 145.59 16.868210160147655
7 116.7 16.77197998997554
8 94.98 16.65063668511229
9 77.39 16.48830508760053
10 65.09 16.341514183918157
11 54.66 16.13388770511824
12 46.57 15.828956459163699
13 40.21 15.569260341180433
14 34.49 15.259096403483241
15 29.74 14.633377025764876
16 27.09 14.354607356218605
17 24.7 14.220133913049438
18 22.14 13.89419625689645
19 20.21 13.370389561338015
20 18.42 12.92311100163141
21 16.83 12.593466149409721
22 15.83 12.455166236226763
23 14.59 12.237062142538866
24 13.48 12.056926315469413
25 13.01 11.894832765491612
26 12.41 11.806797926127162
27 12.24 11.812472776938565
28 11.85 11.77628086571693
29 11.92 11.780875534819527
30 11.49 11.59912286405083
31 11.54 11.622208326563545
32 11.46 11.444118315909144
33 11.49 11.45132191946995
34 11.39 11.439489788639118
35 11.47 11.453001913631349
36 11.38 11.439748069472746
37 11.44 11.446116495381368
38 11.28 11.430697662158575
39 11.39 11.455264483213655
40 11.32 11.435429982902226
41 11.35 11.443645773674028
42 11.13 11.42575466232049
43 11.17 11.429784734519387
44 10.97 11.412678627861789
45 10.98 11.409540306768665
46 10.78 11.383898879239316
47 10.88 11.383645998515531
48 10.77 11.363811498204102
49 10.88 11.377930998601112
50 10.77 11.362433426846435
51 10.88 11.383645998515531
52 10.77 11.363811498204102
53 10.88 11.377930998601112
54 10.77 11.362433426846435
55 10.88 11.383645998515531
56 10.77 11.363811498204102
57 10.88 11.377930998601112
58 10.77 11.362433426846435
59 10.88 11.383645998515531
60 10.77 11.363811498204102
61 10.88 11.377930998601112
62 10.77 11.362433426846435
63 10.88 11.383645998515531
64 10.77 11.363811498204102
65 10.88 11.377930998601112
66 10.77 11.362433426846435
67 10.88 11.383645998515531
68 10.77 11.363811498204102
69 10.88 11.377930998601112
70 10.77 11.362433426846435
71 10.88 11.383645998515531
72 10.77 11.363811498204102
73 10.88 11.377930998601112
74 10.77 11.362433426846435
75 10.88 11.383645998515531
76 10.77 11.363811498204102
77 10.88 11.377930998601112
78 10.77 11.362433426846435
79 10.88 11.383645998515531
80 10.77 11.363811498204102
81 10.88 11.377930998601112
82 10.77 11.362433426846435
83 10.88 11.383645998515531
84 10.77 11.363811498204102
85 10.88 11.377930998601112
86 10.77 11.362433426846435
87 10.88 11.383645998515531
88 10.77 11.363811498204102
89 10.88 11.377930998601112
90 10.77 11.362433426846435
91 10.88 11.383645998515531
92 10.77 11.363811498204102
93 10.88 11.377930998601112
94 10.77 11.362433426846435
95 10.88 11.383645998515531
96 10.77 11.363811498204102
97 10.88 11.377930998601112
98 10.77 11.362433426846435
99 10.88 11.383645998515531

0.625
0 5001.55 17.14212296802525
1 606.24 17.263482173971212
2 429.12 16.98557061133581
3 243.68 17.11030204485499
4 120.99 16.8804561616102
5 79.03 16.71771068251567
6 55.72 16.494199686754072
7 42.14 16.12788182147287
8 32.86 15.810014562533539
9 27.0 15.024545622182474
10 21.6 13.786365286913643
11 17.74 13.041766177797685
12 15.56 12.402051924310047
13 13.55 11.260342737877579
14 12.36 10.888566628612663
15 11.32 10.458146148805492
16 10.55 9.841646888498873
17 9.83 9.626476628721871
18 9.21 9.449218739204586
19 8.61 9.277604833541652
20 8.38 9.256431653977792
21 8.02 9.217358252124908
22 7.82 9.233732560447875
23 7.62 9.21773788797241
24 7.5 9.176786662188396
25 7.13 8.970046758105656
26 6.95 8.988250480715829
27 6.79 8.955293829898672
28 6.47 8.944568022398391
29 6.31 8.783985274241898
30 6.16 8.790347593211608
31 6.16 8.780562750312171
32 6.09 8.78279251345544
33 6.05 8.770196251168437
34 5.99 8.790347593211608
35 6.0 8.780562750312171
36 5.99 8.78279251345544
37 6.0 8.770196251168437
38 5.99 8.790347593211608
39 6.0 8.780562750312171
40 5.99 8.78279251345544
41 6.0 8.770196251168437
42 5.99 8.790347593211608
43 6.0 8.780562750312171
44 5.99 8.78279251345544
45 6.0 8.770196251168437
46 5.99 8.790347593211608
47 6.0 8.780562750312171
48 5.99 8.78279251345544
49 6.0 8.770196251168437
50 5.99 8.790347593211608
51 6.0 8.780562750312171
52 5.99 8.78279251345544
53 6.0 8.770196251168437
54 5.99 8.790347593211608
55 6.0 8.780562750312171
56 5.99 8.78279251345544
57 6.0 8.770196251168437
58 5.99 8.790347593211608
59 6.0 8.780562750312171
60 5.99 8.78279251345544
61 6.0 8.770196251168437
62 5.99 8.790347593211608
63 6.0 8.780562750312171
64 5.99 8.78279251345544
65 6.0 8.770196251168437
66 5.99 8.790347593211608
67 6.0 8.780562750312171
68 5.99 8.78279251345544
69 6.0 8.770196251168437
70 5.99 8.790347593211608
71 6.0 8.780562750312171
72 5.99 8.78279251345544
73 6.0 8.770196251168437
74 5.99 8.790347593211608
75 6.0 8.780562750312171
76 5.99 8.78279251345544
77 6.0 8.770196251168437
78 5.99 8.790347593211608
79 6.0 8.780562750312171
80 5.99 8.78279251345544
81 6.0 8.770196251168437
82 5.99 8.790347593211608
83 6.0 8.780562750312171
84 5.99 8.78279251345544
85 6.0 8.770196251168437
86 5.99 8.790347593211608
87 6.0 8.780562750312171
88 5.99 8.78279251345544
89 6.0 8.770196251168437
90 5.99 8.790347593211608
91 6.0 8.780562750312171
92 5.99 8.78279251345544
93 6.0 8.770196251168437
94 5.99 8.790347593211608
95 6.0 8.780562750312171
96 5.99 8.78279251345544
97 6.0 8.770196251168437
98 5.99 8.790347593211608
99 6.0 8.780562750312171

0.75
0 5997.84 17.225740987242535
1 390.38 17.32564482283323
2 175.66 17.133240552229793
3 88.9 17.211503697296155
4 40.01 16.853114624879183
5 24.31 16.045567993616018
6 19.52 15.170687802102302
7 16.88 13.635203106371591
8 14.09 12.901820767244322
9 12.25 12.224911295831264
10 10.24 11.332007407217938
11 9.43 10.669353520975312
12 9.3 10.514301596414695
13 8.55 10.314394479604278
14 8.33 10.015814795717487
15 8.05 9.879528399918026
16 7.89 9.86169443968578
17 7.76 9.874987772670714
18 7.36 9.856570918001395
19 7.24 9.85709499338786
20 7.09 9.691233448312706
21 7.05 9.68857858345377
22 7.12 9.521766268967218
23 7.05 9.533875236756739
24 6.74 9.516520700318914
25 6.71 9.514757439108992
26 6.56 9.51324169208501
27 6.71 9.528476356379382
28 6.56 9.512665476117611
29 6.56 9.502974792109912
30 6.33 9.496288269748531
31 6.35 9.482107335569287
32 6.21 9.439200270247051
33 6.32 9.439655582752158
34 6.22 9.439776486214448
35 6.26 9.448285147133525
36 6.13 9.439200270247051
37 6.17 9.439655582752158
38 6.04 9.439776486214448
39 6.14 9.448285147133525
40 6.04 9.439200270247051
41 6.14 9.439655582752158
42 6.04 9.439776486214448
43 6.14 9.448285147133525
44 6.04 9.439200270247051
45 6.14 9.439655582752158
46 6.04 9.439776486214448
47 6.14 9.448285147133525
48 6.04 9.439200270247051
49 6.14 9.439655582752158
50 6.04 9.439776486214448
51 6.14 9.448285147133525
52 6.04 9.439200270247051
53 6.14 9.439655582752158
54 6.04 9.439776486214448
55 6.14 9.448285147133525
56 6.04 9.439200270247051
57 6.14 9.439655582752158
58 6.04 9.439776486214448
59 6.14 9.448285147133525
60 6.04 9.439200270247051
61 6.14 9.439655582752158
62 6.04 9.439776486214448
63 6.14 9.448285147133525
64 6.04 9.439200270247051
65 6.14 9.439655582752158
66 6.04 9.439776486214448
67 6.14 9.448285147133525
68 6.04 9.439200270247051
69 6.14 9.439655582752158
70 6.04 9.439776486214448
71 6.14 9.448285147133525
72 6.04 9.439200270247051
73 6.14 9.439655582752158
74 6.04 9.439776486214448
75 6.14 9.448285147133525
76 6.04 9.439200270247051
77 6.14 9.439655582752158
78 6.04 9.439776486214448
79 6.14 9.448285147133525
80 6.04 9.442215508302317
81 6.14 9.442670820807423
82 6.04 9.446632146649137
83 6.14 9.455140807568213
84 6.04 9.452083954462195
85 6.14 9.452539266967301
86 6.04 9.45684329043507
87 6.14 9.465351951354148
88 6.04 9.462500133388438
89 6.14 9.463487692722877
90 6.04 9.468073321805484
91 6.14 9.476581982724557
92 6.04 9.473377835408295
93 6.14 9.47483818893321
94 6.04 9.47966549752952
95 6.14 9.488174158448597
96 6.04 9.484645272629534
97 6.14 9.486525936320037
98 6.04 9.491561546812644
99 6.14 9.500070207731717

0.875
0 7002.24 17.27591179877291
1 197.23 17.327950387684986
2 64.42 17.07954877085143
3 30.02 16.756777628163025
4 19.41 15.640838945657045
5 12.65 14.323652604548364
6 11.99 13.315904928054717
7 11.95 13.064797109520196
8 10.2 12.702936012128232
9 9.53 12.499180364073736
10 8.1 12.170562717969998
11 8.09 12.147377000625362
12 8.06 12.137207206543469
13 7.88 12.136910812780714
14 7.67 11.951414026119135
15 7.68 11.817055922946356
16 7.6 11.814666082807362
17 7.62 11.814666082807362
18 7.54 11.814666082807362
19 7.58 11.817055922946356
20 7.54 11.814666082807362
21 7.58 11.814666082807362
22 7.54 11.814666082807362
23 7.58 11.817055922946356
24 7.54 11.814666082807362
25 7.58 11.814666082807362
26 7.54 11.814666082807362
27 7.58 11.817055922946356
28 7.54 11.814666082807362
29 7.58 11.814666082807362
30 7.54 11.814666082807362
31 7.58 11.817055922946356
32 7.54 11.814666082807362
33 7.58 11.814666082807362
34 7.54 11.814666082807362
35 7.58 11.817055922946356
36 7.54 11.814666082807362
37 7.58 11.814666082807362
38 7.54 11.814666082807362
39 7.58 11.817055922946356
40 7.54 11.814666082807362
41 7.58 11.814666082807362
42 7.54 11.814666082807362
43 7.58 11.817055922946356
44 7.54 11.814666082807362
45 7.58 11.814666082807362
46 7.54 11.814666082807362
47 7.58 11.817055922946356
48 7.54 11.814666082807362
49 7.58 11.814666082807362
50 7.54 11.814666082807362
51 7.58 11.817055922946356
52 7.54 11.814666082807362
53 7.58 11.814666082807362
54 7.54 11.814666082807362
55 7.58 11.817055922946356
56 7.54 11.814666082807362
57 7.58 11.814666082807362
58 7.54 11.814666082807362
59 7.58 11.817055922946356
60 7.54 11.814666082807362
61 7.58 11.814666082807362
62 7.54 11.814666082807362
63 7.58 11.817055922946356
64 7.54 11.814666082807362
65 7.58 11.814666082807362
66 7.54 11.814666082807362
67 7.58 11.817055922946356
68 7.54 11.814666082807362
69 7.58 11.814666082807362
70 7.54 11.814666082807362
71 7.58 11.817055922946356
72 7.54 11.814666082807362
73 7.58 11.814666082807362
74 7.54 11.814666082807362
75 7.58 11.817055922946356
76 7.54 11.814666082807362
77 7.58 11.814666082807362
78 7.54 11.814666082807362
79 7.58 11.817055922946356
80 7.54 11.814666082807362
81 7.58 11.814666082807362
82 7.54 11.814666082807362
83 7.58 11.817055922946356
84 7.54 11.814666082807362
85 7.58 11.814666082807362
86 7.54 11.814666082807362
87 7.58 11.817055922946356
88 7.54 11.814666082807362
89 7.58 11.814666082807362
90 7.54 11.814666082807362
91 7.58 11.817055922946356
92 7.54 11.814666082807362
93 7.58 11.814666082807362
94 7.54 11.814666082807362
95 7.58 11.817055922946356
96 7.54 11.814666082807362
97 7.58 11.814666082807362
98 7.54 11.814666082807362
99 7.58 11.817055922946356

1.0
0 8000.0 17.320508075688796
1 0.0 0.0
2 0.0 0.0
3 0.0 0.0
4 0.0 0.0
5 0.0 0.0
6 0.0 0.0
7 0.0 0.0
8 0.0 0.0
9 0.0 0.0
10 0.0 0.0
11 0.0 0.0
12 0.0 0.0
13 0.0 0.0
14 0.0 0.0
15 0.0 0.0
16 0.0 0.0
17 0.0 0.0
18 0.0 0.0
19 0.0 0.0
20 0.0 0.0
21 0.0 0.0
22 0.0 0.0
23 0.0 0.0
24 0.0 0.0
25 0.0 0.0
26 0.0 0.0
27 0.0 0.0
28 0.0 0.0
29 0.0 0.0
30 0.0 0.0
31 0.0 0.0
32 0.0 0.0
33 0.0 0.0
34 0.0 0.0
35 0.0 0.0
36 0.0 0.0
37 0.0 0.0
38 0.0 0.0
39 0.0 0.0
40 0.0 0.0
41 0.0 0.0
42 0.0 0.0
43 0.0 0.0
44 0.0 0.0
45 0.0 0.0
46 0.0 0.0
47 0.0 0.0
48 0.0 0.0
49 0.0 0.0
50 0.0 0.0
51 0.0 0.0
52 0.0 0.0
53 0.0 0.0
54 0.0 0.0
55 0.0 0.0
56 0.0 0.0
57 0.0 0.0
58 0.0 0.0
59 0.0 0.0
60 0.0 0.0
61 0.0 0.0
62 0.0 0.0
63 0.0 0.0
64 0.0 0.0
65 0.0 0.0
66 0.0 0.0
67 0.0 0.0
68 0.0 0.0
69 0.0 0.0
70 0.0 0.0
71 0.0 0.0
72 0.0 0.0
73 0.0 0.0
74 0.0 0.0
75 0.0 0.0
76 0.0 0.0
77 0.0 0.0
78 0.0 0.0
79 0.0 0.0
80 0.0 0.0
81 0.0 0.0
82 0.0 0.0
83 0.0 0.0
84 0.0 0.0
85 0.0 0.0
86 0.0 0.0
87 0.0 0.0
88 0.0 0.0
89 0.0 0.0
90 0.0 0.0
91 0.0 0.0
92 0.0 0.0
93 0.0 0.0
94 0.0 0.0
95 0.0 0.0
96 0.0 0.0
97 0.0 0.0
98 0.0 0.0
99 0.0 0.0

